id,source,target,labels,weight
bedf89011596ab8ed47f66cf2a28b931,CH.ifa.draw.standard.ToggleGridCommand.execute(),CH.ifa.draw.standard.GridConstrainer,instantiates,1
869cc18e0d9f12c2bcb08c1139f4a65e,CH.ifa.draw.figures.TextFigure,CH.ifa.draw.figures.TextFigure.setReadOnly(boolean),hasScript,1
ad6d35c150f54cd072f8bb1c9c2f9004,"CH.ifa.draw.contrib.PolygonTool.mouseDown(java.awt.event.MouseEvent,int,int)","CH.ifa.draw.contrib.PolygonTool.mouseDown(java.awt.event.MouseEvent,int,int).x",hasParameter,1
45a94497eb116f8f5b78d0e91304964c,CH.ifa.draw.contrib.TriangleFigure,CH.ifa.draw.contrib.TriangleFigure.write(CH.ifa.draw.util.StorableOutput),hasScript,1
db6e4e662ecf3b069c76846d31ba9311,CH.ifa.draw.samples.javadraw.JavaDrawApplet.createTools(java.awt.Panel),CH.ifa.draw.figures.BorderTool,instantiates,1
833bdad894f4948d7102b40f4fa72797,"CH.ifa.draw.figures.ImageFigure.imageUpdate(java.awt.Image,int,int,int,int,int)","CH.ifa.draw.figures.ImageFigure.imageUpdate(java.awt.Image,int,int,int,int,int).h",hasParameter,1
3bd879fb80778f66a02dd9072199a173,CH.ifa.draw.samples.javadraw.JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp.destroy(),hasScript,1
56926aae7195c7a283dba461810dc4e8,CH.ifa.draw.figures.BorderDecorator.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent),CH.ifa.draw.framework.FigureChangeEvent.getInvalidatedRectangle(),invokes,1
9abee85d7df040a045c407ad55d50a0e,CH.ifa.draw.standard.LocatorConnector.CH.ifa.draw.standard.LocatorConnector(),CH.ifa.draw.standard.LocatorConnector,returnType,1
22885a4936eb6f9ee1ec45695603853b,"CH.ifa.draw.standard.LocatorHandle.CH.ifa.draw.standard.LocatorHandle(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator)",CH.ifa.draw.standard.AbstractHandle.CH.ifa.draw.standard.AbstractHandle(CH.ifa.draw.framework.Figure),invokes,1
311826d1a8c41a475578304f378784e7,CH.ifa.draw.application.DrawApplication,CH.ifa.draw.application.DrawApplication.createMenus(java.awt.MenuBar),hasScript,1
43ffa0126f15484f0f5a9539aaf72f03,CH.ifa.draw.standard.AbstractFigure.size(),CH.ifa.draw.standard.AbstractFigure.displayBox(),invokes,2
479cfb5f659fb9612413d73a4c7f4494,CH.ifa.draw.standard.CompositeFigure.figures(),CH.ifa.draw.framework.FigureEnumeration,returnType,1
ab00a4e06771705622554748a8097ffa,CH.ifa.draw.standard,CH.ifa.draw.standard.DuplicateCommand,contains,1
35bc89e3e15e0831f42fe23273f6ecfa,CH.ifa.draw.figures.TextFigure.fWidth,int,type,1
4a2a36766a0b1ba19ba6d813390b292f,CH.ifa.draw.standard.LocatorConnector.draw(java.awt.Graphics),CH.ifa.draw.standard.LocatorConnector.displayBox(),invokes,1
0a3e19bbe2540d4f04c2da4eb33859be,CH.ifa.draw.standard.SouthHandle.CH.ifa.draw.standard.SouthHandle(CH.ifa.draw.framework.Figure),CH.ifa.draw.standard.RelativeLocator.south(),invokes,1
73c21fe212e0e7610d07a3c067514a23,CH.ifa.draw.samples.pert.PertFigure.setEnd(int).value,int,type,1
bcae635e825956265016e9e02f573a59,CH.ifa.draw.standard.DeleteCommand,CH.ifa.draw.standard.DeleteCommand.isExecutable(),hasScript,1
